playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
finlest01,1991,1,HOU,NL,CF,124,122,2844,266,11,3,2,,,,,
finlest01,1991,1,HOU,NL,LF,1,0,6,0,0,0,0,,,,,
finlest01,1991,1,HOU,NL,RF,72,23,974,58,2,2,0,,,,,
fitzgmi02,1991,1,MON,NL,RF,3,2,71,10,0,0,0,,,,,
gallada01,1991,1,CAL,AL,CF,61,50,1404,135,6,0,1,,,,,
gallada01,1991,1,CAL,AL,LF,7,6,153,9,1,0,0,,,,,
gallada01,1991,1,CAL,AL,RF,23,17,480,36,1,0,0,,,,,
gantro01,1991,1,ATL,NL,CF,148,145,3880,338,7,6,1,,,,,
gibsoki01,1991,1,KCA,AL,LF,91,89,2278,157,3,4,0,,,,,
gibsoki01,1991,1,KCA,AL,RF,3,2,63,5,0,0,0,,,,,
gilkebe01,1991,1,SLN,NL,LF,74,71,1813,163,6,1,1,,,,,
gladdda01,1991,1,MIN,AL,LF,126,110,2970,239,4,3,1,,,,,
gonzajo02,1991,1,LAN,NL,CF,1,0,3,0,0,0,0,,,,,
gonzajo02,1991,1,LAN,NL,LF,8,1,60,5,0,0,0,,,,,
gonzajo02,1991,1,LAN,NL,RF,19,2,143,15,0,0,0,,,,,
gonzajo02,1991,2,PIT,NL,CF,6,2,90,11,0,0,0,,,,,
gonzajo02,1991,2,PIT,NL,LF,3,1,25,4,1,0,0,,,,,
gonzajo02,1991,2,PIT,NL,RF,5,0,27,3,0,0,0,,,,,
gonzajo02,1991,3,CLE,AL,CF,10,5,150,15,0,1,0,,,,,
gonzajo02,1991,3,CLE,AL,LF,5,2,87,7,0,0,0,,,,,
gonzajo02,1991,3,CLE,AL,RF,17,12,360,30,1,0,0,,,,,
gonzaju03,1991,1,TEX,AL,CF,93,87,1953,192,5,3,1,,,,,
gonzaju03,1991,1,TEX,AL,LF,92,44,1516,112,1,2,0,,,,,
gonzaju03,1991,1,TEX,AL,RF,8,2,93,6,0,1,0,,,,,
gonzalu01,1991,1,HOU,NL,LF,133,124,3254,294,6,5,1,,,,,
goodwto01,1991,1,LAN,NL,CF,4,0,45,8,0,0,0,,,,,
goodwto01,1991,1,LAN,NL,LF,2,0,9,0,0,0,0,,,,,
greenmi01,1991,1,BOS,AL,LF,143,141,3659,263,9,3,3,,,,,
greggto01,1991,1,ATL,NL,LF,9,6,176,9,0,0,0,,,,,
greggto01,1991,1,ATL,NL,RF,5,1,54,7,0,0,0,,,,,
griffke01,1991,1,SEA,AL,LF,26,25,543,31,0,0,0,,,,,
griffke02,1991,1,SEA,AL,CF,152,145,3815,361,15,4,4,,,,,
grissma02,1991,1,MON,NL,CF,130,127,3422,344,13,5,1,,,,,
grissma02,1991,1,MON,NL,LF,3,0,18,1,0,0,0,,,,,
grissma02,1991,1,MON,NL,RF,6,4,109,5,2,1,1,,,,,
gwynnch01,1991,1,LAN,NL,CF,2,1,24,1,0,0,0,,,,,
gwynnch01,1991,1,LAN,NL,LF,30,13,375,28,0,0,0,,,,,
gwynnch01,1991,1,LAN,NL,RF,14,9,229,8,2,0,0,,,,,
gwynnto01,1991,1,SDN,NL,RF,134,133,3527,290,7,3,2,,,,,
hallme01,1991,1,NYA,AL,LF,63,55,1454,111,4,0,1,,,,,
hallme01,1991,1,NYA,AL,RF,64,57,1463,109,4,3,1,,,,,
hamilda02,1991,1,ML4,AL,CF,55,42,1151,108,0,0,0,,,,,
hamilda02,1991,1,ML4,AL,LF,25,14,429,32,1,0,0,,,,,
hamilda02,1991,1,ML4,AL,RF,47,47,1172,94,2,1,0,,,,,
haresh01,1991,1,DET,AL,RF,6,4,87,9,1,0,0,,,,,
harpebr01,1991,1,MIN,AL,LF,1,0,3,0,0,0,0,,,,,
harrido01,1991,1,TEX,AL,CF,7,1,57,6,0,0,0,,,,,
harrido01,1991,1,TEX,AL,LF,2,0,9,0,0,0,0,,,,,
harrido01,1991,1,TEX,AL,RF,5,0,21,1,0,0,0,,,,,
harrile01,1991,1,LAN,NL,LF,1,0,3,0,0,0,0,,,,,
hatchbi01,1991,1,CIN,NL,CF,53,46,1182,117,0,3,0,,,,,
hatchbi01,1991,1,CIN,NL,LF,83,59,1662,132,4,2,0,,,,,
hayesvo01,1991,1,PHI,NL,CF,49,48,1273,135,2,2,2,,,,,
hayesvo01,1991,1,PHI,NL,LF,20,20,552,55,1,0,0,,,,,
hayesvo01,1991,1,PHI,NL,RF,6,3,90,12,0,0,0,,,,,
heepda01,1991,1,ATL,NL,LF,1,0,3,0,0,0,0,,,,,
hendeda01,1991,1,OAK,AL,CF,136,135,3535,354,10,1,2,,,,,
hendeda01,1991,1,OAK,AL,LF,3,3,75,8,0,0,0,,,,,
hendeda01,1991,1,OAK,AL,RF,1,0,12,0,0,0,0,,,,,
henderi01,1991,1,OAK,AL,LF,119,118,2947,249,10,8,1,,,,,
herrto01,1991,1,NYN,NL,CF,1,0,4,0,0,0,0,,,,,
hillgl01,1991,1,TOR,AL,LF,9,8,229,23,0,0,0,,,,,
hillgl01,1991,1,TOR,AL,RF,4,4,87,4,0,1,0,,,,,
hillgl01,1991,2,CLE,AL,CF,26,26,644,70,0,2,0,,,,,
hillgl01,1991,2,CLE,AL,LF,12,4,154,18,0,0,0,,,,,
hillgl01,1991,2,CLE,AL,RF,1,0,9,1,0,0,0,,,,,
housiwa01,1991,1,BOS,AL,CF,4,1,54,3,0,0,0,,,,,
howarda02,1991,1,KCA,AL,RF,1,0,3,0,0,0,0,,,,,
howarth01,1991,1,SDN,NL,CF,41,37,964,106,1,0,1,,,,,
howarth01,1991,1,SDN,NL,LF,34,18,565,49,1,1,0,,,,,
howarth01,1991,1,SDN,NL,RF,14,13,347,27,2,0,0,,,,,
howelja02,1991,1,CAL,AL,LF,1,1,15,2,0,0,0,,,,,
howelja02,1991,1,CAL,AL,RF,4,3,72,6,0,0,0,,,,,
howitda01,1991,1,OAK,AL,CF,7,2,87,15,0,0,0,,,,,
howitda01,1991,1,OAK,AL,LF,5,2,54,7,0,0,0,,,,,
howitda01,1991,1,OAK,AL,RF,10,3,119,6,0,0,0,,,,,
hudlere01,1991,1,SLN,NL,CF,21,21,459,44,0,2,0,,,,,
hudlere01,1991,1,SLN,NL,LF,27,20,528,43,3,0,0,,,,,
hudlere01,1991,1,SLN,NL,RF,11,4,138,10,1,0,0,,,,,
huffmi01,1991,1,CLE,AL,CF,39,32,908,86,3,1,1,,,,,
huffmi01,1991,1,CLE,AL,LF,7,0,33,6,0,0,0,,,,,
huffmi01,1991,1,CLE,AL,RF,6,1,66,4,0,0,0,,,,,
huffmi01,1991,2,CHA,AL,CF,13,7,153,19,0,0,0,,,,,
huffmi01,1991,2,CHA,AL,LF,9,4,125,11,0,0,0,,,,,
huffmi01,1991,2,CHA,AL,RF,36,12,528,41,1,1,0,,,,,
humphmi01,1991,1,NYA,AL,LF,8,2,87,6,0,0,0,,,,,
humphmi01,1991,1,NYA,AL,RF,2,2,36,3,0,0,0,,,,,
huntebr01,1991,1,ATL,NL,LF,5,1,48,2,0,0,0,,,,,
huntebr01,1991,1,ATL,NL,RF,1,0,3,0,0,0,0,,,,,
incavpe01,1991,1,DET,AL,LF,50,48,1188,90,4,2,2,,,,,
incavpe01,1991,1,DET,AL,RF,4,4,114,15,0,1,0,,,,,
jacksda03,1991,1,SDN,NL,CF,79,71,1964,209,2,1,2,,,,,
jacksda03,1991,1,SDN,NL,LF,20,13,423,34,0,1,0,,,,,
jamesch02,1991,1,CLE,AL,LF,26,20,552,48,1,0,0,,,,,
jamesch02,1991,1,CLE,AL,RF,18,17,405,30,1,0,1,,,,,
javiest01,1991,1,LAN,NL,CF,7,1,57,6,0,1,0,,,,,
javiest01,1991,1,LAN,NL,LF,52,10,518,42,0,0,0,,,,,
javiest01,1991,1,LAN,NL,RF,18,14,379,22,1,0,0,,,,,
jeffest01,1991,1,CIN,NL,CF,1,1,27,2,0,0,0,,,,,
jeffest01,1991,1,CIN,NL,LF,4,2,59,2,0,0,0,,,,,
jeffest01,1991,1,CIN,NL,RF,1,0,3,0,0,0,0,,,,,
jennido01,1991,1,OAK,AL,LF,6,1,66,8,0,0,0,,,,,
johnsho01,1991,1,NYN,NL,RF,30,30,820,61,3,2,0,,,,,
johnsla03,1991,1,CHA,AL,CF,157,146,3994,425,11,2,3,,,,,
johnsla03,1991,1,CHA,AL,RF,2,0,2,0,0,0,0,,,,,
jonesch05,1991,1,CIN,NL,CF,3,0,11,0,0,0,0,,,,,
jonesch05,1991,1,CIN,NL,LF,18,12,318,21,0,0,0,,,,,
jonesch05,1991,1,CIN,NL,RF,9,3,106,6,1,0,0,,,,,
jonestr01,1991,1,SEA,AL,LF,35,22,574,47,0,0,0,,,,,
jonestr01,1991,1,SEA,AL,RF,3,1,24,2,0,0,0,,,,,
josefe01,1991,1,SLN,NL,RF,153,152,3925,268,14,3,2,,,,,
justida01,1991,1,ATL,NL,RF,106,106,2872,205,9,7,0,,,,,
karkoro01,1991,1,CHA,AL,LF,1,0,3,0,0,0,0,,,,,
kellyro01,1991,1,NYA,AL,CF,73,72,1923,167,1,3,0,,,,,
kellyro01,1991,1,NYA,AL,LF,52,52,1356,101,7,1,1,,,,,
kingemi01,1991,1,SFN,NL,CF,2,0,9,1,0,0,0,,,,,
kingemi01,1991,1,SFN,NL,LF,14,0,97,7,0,1,0,,,,,
kingemi01,1991,1,SFN,NL,RF,22,9,345,31,0,0,0,,,,,
kirbywa01,1991,1,CLE,AL,CF,1,0,6,2,0,0,0,,,,,
kirbywa01,1991,1,CLE,AL,LF,5,0,19,1,0,0,0,,,,,
kirbywa01,1991,1,CLE,AL,RF,17,13,354,37,1,0,0,,,,,
kommibr01,1991,1,OAK,AL,CF,8,2,75,10,0,0,0,,,,,
kommibr01,1991,1,OAK,AL,LF,7,2,75,5,0,0,0,,,,,
kommibr01,1991,1,OAK,AL,RF,8,3,90,3,1,0,0,,,,,
krukjo01,1991,1,PHI,NL,CF,11,11,256,18,0,0,0,,,,,
krukjo01,1991,1,PHI,NL,LF,36,36,947,80,4,1,1,,,,,
krukjo01,1991,1,PHI,NL,RF,6,4,105,15,0,0,0,,,,,
landrce01,1991,1,CHN,NL,CF,18,16,387,40,0,1,0,,,,,
landrce01,1991,1,CHN,NL,LF,25,6,235,19,0,1,0,,,,,
landrce01,1991,1,CHN,NL,RF,8,0,34,2,0,0,0,,,,,
lankfra01,1991,1,SLN,NL,CF,149,135,3652,369,7,6,2,,,,,
larkige01,1991,1,MIN,AL,RF,47,40,938,59,1,2,1,,,,,
lawva01,1991,1,OAK,AL,LF,3,0,12,0,0,0,0,,,,,
leiussc01,1991,1,MIN,AL,CF,2,0,6,0,0,0,0,,,,,
lennopa01,1991,1,SEA,AL,LF,1,0,6,2,0,0,0,,,,,
leonama01,1991,1,SFN,NL,LF,24,20,487,27,0,0,0,,,,,
leonama01,1991,1,SFN,NL,RF,12,9,218,14,0,0,0,,,,,
lewisda01,1991,1,SFN,NL,CF,68,54,1517,160,3,0,0,,,,,
lindeji01,1991,1,PHI,NL,CF,6,3,90,6,0,0,0,,,,,
lindeji01,1991,1,PHI,NL,LF,14,7,224,15,1,0,0,,,,,
lindeji01,1991,1,PHI,NL,RF,10,6,173,10,0,0,0,,,,,
littogr01,1991,1,SFN,NL,LF,2,1,14,0,0,0,0,,,,,
littogr01,1991,1,SFN,NL,RF,4,1,36,2,0,0,0,,,,,
loftoke01,1991,1,HOU,NL,CF,20,18,454,41,1,1,0,,,,,
lopezlu01,1991,1,CLE,AL,LF,1,0,6,0,0,0,0,,,,,
lusadsc01,1991,1,NYA,AL,CF,3,1,33,3,0,0,0,,,,,
lusadsc01,1991,1,NYA,AL,LF,1,0,3,0,0,0,0,,,,,
lyonsst01,1991,1,BOS,AL,CF,36,29,776,80,0,0,0,,,,,
lyonsst01,1991,1,BOS,AL,LF,8,1,63,6,0,0,0,,,,,
lyonsst01,1991,1,BOS,AL,RF,3,3,69,5,0,0,0,,,,,
macksh01,1991,1,MIN,AL,CF,37,16,532,58,2,0,1,,,,,
macksh01,1991,1,MIN,AL,LF,49,38,1041,103,0,4,0,,,,,
macksh01,1991,1,MIN,AL,RF,80,61,1622,132,4,3,1,,,,,
maldoca01,1991,1,ML4,AL,LF,14,13,325,29,0,1,0,,,,,
maldoca01,1991,1,ML4,AL,RF,12,9,243,12,0,0,0,,,,,
maldoca01,1991,2,TOR,AL,LF,52,52,1335,98,2,1,0,,,,,
maldoca01,1991,2,TOR,AL,RF,1,0,3,0,0,0,0,,,,,
mantoje01,1991,1,CLE,AL,LF,1,0,6,0,0,0,0,,,,,
marshmi02,1991,1,BOS,AL,LF,1,1,21,0,0,0,0,,,,,
marshmi02,1991,1,BOS,AL,RF,3,2,45,3,0,0,0,,,,,
martica01,1991,3,CIN,NL,LF,16,16,347,35,1,0,0,,,,,
martich01,1991,1,BAL,AL,LF,1,0,21,4,0,0,0,,,,,
martich01,1991,1,BAL,AL,RF,53,53,1299,106,4,2,2,,,,,
martida01,1991,1,MON,NL,CF,30,30,775,67,0,2,0,,,,,
martida01,1991,1,MON,NL,LF,36,16,545,30,2,1,0,,,,,
martida01,1991,1,MON,NL,RF,58,48,1313,115,8,1,0,,,,,
mayde01,1991,1,CHN,NL,LF,7,4,121,11,1,0,0,,,,,
mcclell01,1991,1,PIT,NL,LF,14,4,155,7,1,0,1,,,,,
mcclell01,1991,1,PIT,NL,RF,18,12,329,19,1,1,0,,,,,
mccraro01,1991,1,CHA,AL,CF,2,0,30,4,0,0,0,,,,,
mccraro01,1991,1,CHA,AL,LF,4,0,22,4,0,0,0,,,,,
mccraro01,1991,1,CHA,AL,RF,2,0,14,2,0,0,0,,,,,
mcdante01,1991,1,NYN,NL,CF,5,3,100,7,0,0,0,,,,,
mcdante01,1991,1,NYN,NL,LF,7,1,55,8,0,0,0,,,,,
mcdante01,1991,1,NYN,NL,RF,4,0,16,3,0,0,0,,,,,
mcdowro01,1991,2,LAN,NL,LF,2,0,4,0,0,0,0,,,,,
mcgeewi01,1991,1,SFN,NL,CF,89,84,2101,189,5,3,3,,,,,
mcgeewi01,1991,1,SFN,NL,RF,48,40,1044,69,0,3,0,,,,,
mcintti01,1991,1,ML4,AL,LF,4,0,15,0,0,0,0,,,,,
mcknije01,1991,1,BAL,AL,LF,6,5,132,7,1,0,0,,,,,
mcknije01,1991,1,BAL,AL,RF,1,1,21,1,0,0,0,,,,,
mcraebr01,1991,1,KCA,AL,CF,150,142,3904,405,2,3,0,,,,,
mcreyke01,1991,1,NYN,NL,CF,33,25,670,50,2,0,0,,,,,
mcreyke01,1991,1,NYN,NL,LF,125,110,2878,230,7,2,1,,,,,
mcreyke01,1991,1,NYN,NL,RF,2,2,51,1,0,0,0,,,,,
mercelu01,1991,1,BAL,AL,LF,13,12,279,12,0,0,0,,,,,
mercelu01,1991,1,BAL,AL,RF,3,2,60,8,0,0,0,,,,,
merceor01,1991,1,PIT,NL,RF,7,1,38,5,0,0,0,,,,,
meulehe01,1991,1,NYA,AL,LF,61,52,1378,115,3,5,0,,,,,
meulehe01,1991,1,NYA,AL,RF,13,11,315,29,1,0,1,,,,,
milleke01,1991,1,NYN,NL,CF,2,0,8,1,0,0,0,,,,,
milleke01,1991,1,NYN,NL,LF,14,6,177,11,1,0,0,,,,,
milleke01,1991,1,NYN,NL,RF,17,10,225,21,1,0,1,,,,,
millira01,1991,1,BAL,AL,LF,9,9,201,18,0,1,0,,,,,
mitchke01,1991,1,SFN,NL,LF,100,99,2472,188,6,6,1,,,,,
mitchke02,1991,1,ATL,NL,CF,1,1,27,0,0,0,0,,,,,
mitchke02,1991,1,ATL,NL,LF,24,1,202,19,1,0,0,,,,,
mitchke02,1991,1,ATL,NL,RF,10,8,219,12,0,1,0,,,,,
moorebo02,1991,1,KCA,AL,CF,5,2,66,8,0,0,0,,,,,
moorebo02,1991,1,KCA,AL,LF,9,1,54,3,0,0,0,,,,,
mormaru01,1991,1,KCA,AL,LF,2,2,33,3,0,0,0,,,,,
morriha02,1991,1,CIN,NL,LF,1,1,27,0,0,0,0,,,,,
morrijo07,1991,1,PHI,NL,CF,27,16,437,44,0,2,0,,,,,
morrijo07,1991,1,PHI,NL,LF,12,4,141,7,0,0,0,,,,,
morrijo07,1991,1,PHI,NL,RF,24,6,251,22,1,0,0,,,,,
mosebll01,1991,1,DET,AL,LF,64,59,1592,125,1,6,0,,,,,
mosesjo01,1991,1,DET,AL,LF,11,4,169,13,0,0,0,,,,,
mosesjo01,1991,1,DET,AL,RF,1,0,9,0,0,0,0,,,,,
munozpe01,1991,1,MIN,AL,LF,10,8,184,15,0,0,0,,,,,
munozpe01,1991,1,MIN,AL,RF,39,27,784,73,3,1,2,,,,,
murphda05,1991,1,PHI,NL,RF,147,141,3707,287,6,5,0,,,,,
newmaal01,1991,1,MIN,AL,LF,1,1,18,0,0,0,0,,,,,
newsowa01,1991,1,CHA,AL,CF,1,0,3,0,0,0,0,,,,,
newsowa01,1991,1,CHA,AL,LF,16,11,301,15,1,1,0,,,,,
newsowa01,1991,1,CHA,AL,RF,34,25,511,33,2,1,0,,,,,
nixonot01,1991,1,ATL,NL,CF,17,14,390,45,1,0,0,,,,,
nixonot01,1991,1,ATL,NL,LF,55,33,1044,84,4,0,1,,,,,
nixonot01,1991,1,ATL,NL,RF,48,46,1183,88,1,3,0,,,,,
noboaju01,1991,1,MON,NL,LF,1,0,3,0,0,0,0,,,,,
noboaju01,1991,1,MON,NL,RF,6,6,126,7,0,0,0,,,,,
obriepe03,1991,1,SEA,AL,LF,13,12,279,18,1,2,1,,,,,
olandji01,1991,1,ML4,AL,CF,6,0,33,2,0,0,0,,,,,
olandji01,1991,1,ML4,AL,LF,2,1,24,5,0,0,0,,,,,
olandji01,1991,1,ML4,AL,RF,1,1,27,2,0,0,0,,,,,
oneilpa01,1991,1,CIN,NL,RF,150,145,3776,302,13,2,2,,,,,
orsuljo01,1991,1,BAL,AL,CF,1,0,18,1,0,0,0,,,,,
orsuljo01,1991,1,BAL,AL,LF,85,78,1954,161,13,0,2,,,,,
orsuljo01,1991,1,BAL,AL,RF,67,40,1193,110,9,1,2,,,,,
ortizja01,1991,1,HOU,NL,LF,15,10,250,19,0,0,0,,,,,
ortizja01,1991,1,HOU,NL,RF,11,8,209,8,2,0,1,,,,,
palmede01,1991,1,TEX,AL,LF,29,24,548,42,1,3,1,,,,,
parkeri01,1991,1,SFN,NL,CF,1,0,2,0,0,0,0,,,,,
parkeri01,1991,1,SFN,NL,LF,4,1,41,5,0,0,0,,,,,
pasquda01,1991,1,CHA,AL,LF,10,8,217,16,0,0,0,,,,,
pasquda01,1991,1,CHA,AL,RF,51,46,954,60,3,1,2,,,,,
pecotbi01,1991,1,KCA,AL,LF,1,1,21,1,0,0,0,,,,,
penage01,1991,1,SLN,NL,LF,4,2,57,6,0,0,0,,,,,
perryge01,1991,1,SLN,NL,LF,4,4,99,5,1,0,0,,,,,
perryge01,1991,1,SLN,NL,RF,1,0,3,1,0,0,0,,,,,
pettiga01,1991,1,TEX,AL,CF,126,73,2346,247,4,6,1,,,,,
phillto02,1991,1,DET,AL,CF,9,6,153,16,0,0,0,,,,,
phillto02,1991,1,DET,AL,LF,25,20,528,53,0,0,0,,,,,
phillto02,1991,1,DET,AL,RF,23,17,406,45,3,1,0,,,,,
plantph01,1991,1,BOS,AL,LF,17,12,372,29,0,1,0,,,,,
plantph01,1991,1,BOS,AL,RF,26,24,507,50,1,1,0,,,,,
polonlu01,1991,1,CAL,AL,CF,1,1,15,0,1,0,0,,,,,
polonlu01,1991,1,CAL,AL,LF,143,140,3749,246,8,5,1,,,,,
powelal01,1991,1,SEA,AL,CF,6,3,96,7,0,1,0,,,,,
powelal01,1991,1,SEA,AL,LF,24,17,444,31,0,1,0,,,,,
powelal01,1991,1,SEA,AL,RF,14,4,189,10,0,0,0,,,,,
puckeki01,1991,1,MIN,AL,CF,144,143,3650,345,13,5,5,,,,,
puckeki01,1991,1,MIN,AL,RF,19,9,268,27,0,1,0,,,,,
puhlte01,1991,1,KCA,AL,LF,1,0,3,0,0,0,0,,,,,
pulliha01,1991,1,KCA,AL,LF,11,5,152,5,1,1,0,,,,,
pulliha01,1991,1,KCA,AL,RF,5,5,117,16,0,1,0,,,,,
quintca01,1991,1,BOS,AL,LF,1,1,24,2,0,0,0,,,,,
quintca01,1991,1,BOS,AL,RF,12,10,216,13,1,1,0,,,,,
raineti01,1991,1,CHA,AL,CF,1,0,3,0,0,0,0,,,,,
raineti01,1991,1,CHA,AL,LF,133,131,3497,273,12,3,3,,,,,
raineti01,1991,1,CHA,AL,RF,1,0,0,0,0,0,0,,,,,
redusga01,1991,1,PIT,NL,CF,12,7,149,15,0,2,0,,,,,
redusga01,1991,1,PIT,NL,LF,11,6,150,8,1,0,0,,,,,
redusga01,1991,1,PIT,NL,RF,11,0,69,3,0,0,0,,,,,
reimeke01,1991,1,TEX,AL,LF,61,56,1356,109,0,5,0,,,,,
reimeke01,1991,1,TEX,AL,RF,6,0,36,2,0,1,0,,,,,
rhodeka01,1991,1,HOU,NL,RF,44,40,1051,87,4,4,1,,,,,
riesgni01,1991,1,MON,NL,RF,2,2,54,0,1,1,0,,,,,
roberbi01,1991,1,SDN,NL,CF,29,27,656,72,0,1,0,,,,,
roberbi01,1991,1,SDN,NL,LF,19,14,380,39,0,2,0,,,,,
rominke01,1991,1,BOS,AL,CF,4,3,87,10,0,0,0,,,,,
rominke01,1991,1,BOS,AL,LF,9,5,148,5,0,0,0,,,,,
rominke01,1991,1,BOS,AL,RF,11,1,123,12,0,1,0,,,,,
rosebo01,1991,1,CAL,AL,LF,6,5,120,9,0,0,0,,,,,
rosebo01,1991,1,CAL,AL,RF,1,0,3,0,0,0,0,,,,,
russejo02,1991,1,TEX,AL,LF,6,3,65,4,0,0,0,,,,,
russejo02,1991,1,TEX,AL,RF,2,0,12,0,0,0,0,,,,,
salazlu01,1991,1,CHN,NL,LF,1,0,6,0,0,0,0,,,,,
sandede02,1991,1,ATL,NL,CF,5,2,61,5,0,0,0,,,,,
sandede02,1991,1,ATL,NL,LF,41,23,710,52,3,3,0,,,,,
sandede02,1991,1,ATL,NL,RF,1,1,27,0,0,0,0,,,,,
sandere02,1991,1,CIN,NL,CF,9,9,235,22,0,0,0,,,,,
santibe01,1991,1,SDN,NL,LF,1,0,6,0,0,0,0,,,,,
sassema01,1991,1,NYN,NL,LF,7,6,132,9,0,0,0,,,,,
sassema01,1991,1,NYN,NL,RF,14,12,309,17,3,1,1,,,,,
scrugto01,1991,1,TEX,AL,CF,1,1,24,2,0,0,0,,,,,
scrugto01,1991,1,TEX,AL,LF,5,0,27,3,0,0,0,,,,,
seguida01,1991,1,BAL,AL,LF,28,25,606,47,1,2,0,,,,,
seguida01,1991,1,BAL,AL,RF,5,4,111,11,0,0,0,,,,,
shelbjo01,1991,1,DET,AL,CF,26,16,414,56,0,1,0,,,,,
shelbjo01,1991,1,DET,AL,LF,26,17,511,42,4,1,0,,,,,
shelbjo01,1991,1,DET,AL,RF,3,2,64,10,0,0,0,,,,,
sheripa01,1991,1,NYA,AL,CF,6,4,113,15,1,0,0,,,,,
sheripa01,1991,1,NYA,AL,LF,3,1,36,1,0,0,0,,,,,
sheripa01,1991,1,NYA,AL,RF,26,16,485,30,2,0,0,,,,,
sierrru01,1991,1,TEX,AL,CF,3,0,45,4,1,0,0,,,,,
sierrru01,1991,1,TEX,AL,RF,161,160,4215,301,14,7,3,,,,,
simmsmi01,1991,1,HOU,NL,LF,1,0,3,0,0,0,0,,,,,
simmsmi01,1991,1,HOU,NL,RF,41,38,803,44,4,6,0,,,,,
smithdw01,1991,1,CHN,NL,CF,13,13,252,22,0,2,0,,,,,
smithdw01,1991,1,CHN,NL,LF,5,3,90,8,0,0,0,,,,,
smithdw01,1991,1,CHN,NL,RF,28,19,549,43,3,1,1,,,,,
smithlo01,1991,1,ATL,NL,LF,99,98,2175,134,5,5,2,,,,,
snydeco02,1991,1,CHA,AL,LF,13,8,269,18,0,1,0,,,,,
snydeco02,1991,1,CHA,AL,RF,17,12,329,32,1,0,0,,,,,
snydeco02,1991,2,TOR,AL,RF,14,8,250,12,1,0,0,,,,,
sojolu01,1991,1,CAL,AL,LF,1,1,27,2,0,0,0,,,,,
sosasa01,1991,1,CHA,AL,CF,14,9,251,19,1,0,0,,,,,
sosasa01,1991,1,CHA,AL,LF,1,0,0,0,0,0,0,,,,,
sosasa01,1991,1,CHA,AL,RF,102,67,2096,195,5,6,0,,,,,
spierbi01,1991,1,ML4,AL,CF,1,0,6,0,0,0,0,,,,,
stanlmi02,1991,1,TEX,AL,LF,1,0,3,0,0,0,0,,,,,
stevele01,1991,1,CAL,AL,LF,1,1,24,4,0,0,0,,,,,
stevele01,1991,1,CAL,AL,RF,8,8,183,11,0,0,0,,,,,
strawda01,1991,1,LAN,NL,RF,136,136,3557,209,11,5,2,,,,,
stubbfr01,1991,1,ML4,AL,LF,4,4,96,4,0,1,0,,,,,
surhobj01,1991,1,ML4,AL,CF,1,0,15,2,0,0,0,,,,,
surhobj01,1991,1,ML4,AL,RF,1,0,3,0,0,0,0,,,,,
tablepa01,1991,1,TOR,AL,LF,1,0,3,1,0,0,0,,,,,
tartada01,1991,1,KCA,AL,RF,124,124,3107,190,4,7,0,,,,,
templga01,1991,2,NYN,NL,RF,2,0,12,0,0,0,0,,,,,
tettlmi01,1991,1,DET,AL,LF,2,0,6,0,0,0,0,,,,,
tettlmi01,1991,1,DET,AL,RF,1,0,9,2,0,0,0,,,,,
thompmi02,1991,1,SLN,NL,CF,12,6,195,24,3,0,1,,,,,
thompmi02,1991,1,SLN,NL,LF,72,64,1736,163,5,2,0,,,,,
thompmi02,1991,1,SLN,NL,RF,11,6,213,19,0,0,0,,,,,
thurmga01,1991,1,KCA,AL,CF,9,9,191,23,1,2,0,,,,,
thurmga01,1991,1,KCA,AL,LF,39,24,680,68,1,1,0,,,,,
thurmga01,1991,1,KCA,AL,RF,29,11,433,38,0,1,0,,,,,
tolenjo01,1991,1,HOU,NL,LF,1,1,24,4,0,0,0,,,,,
vandejo02,1991,1,MON,NL,LF,17,17,372,29,0,0,0,,,,,
vanslan01,1991,1,PIT,NL,CF,135,129,3412,273,8,1,1,,,,,
varshga01,1991,1,PIT,NL,CF,5,4,81,4,1,1,0,,,,,
varshga01,1991,1,PIT,NL,LF,5,4,108,11,0,0,0,,,,,
varshga01,1991,1,PIT,NL,RF,45,36,873,70,1,0,1,,,,,
vatchji01,1991,1,SDN,NL,LF,2,0,9,0,0,0,0,,,,,
vatchji01,1991,1,SDN,NL,RF,9,3,129,8,1,1,0,,,,,
vaughgr01,1991,1,ML4,AL,LF,135,130,3493,315,5,2,1,,,,,
vaughgr01,1991,1,ML4,AL,RF,1,0,3,1,0,0,0,,,,,
velarra01,1991,1,NYA,AL,LF,2,0,18,1,0,0,0,,,,,
venabma01,1991,1,CAL,AL,CF,27,23,633,34,3,0,0,,,,,
venabma01,1991,1,CAL,AL,LF,13,5,165,17,0,1,0,,,,,
venabma01,1991,1,CAL,AL,RF,30,16,515,34,0,2,0,,,,,
walkech01,1991,1,CHN,NL,CF,36,29,795,62,4,0,1,,,,,
walkech01,1991,1,CHN,NL,LF,20,2,136,10,0,1,0,,,,,
walkech01,1991,1,CHN,NL,RF,8,0,62,1,0,0,0,,,,,
walkela01,1991,1,MON,NL,CF,4,2,73,5,0,0,0,,,,,
walkela01,1991,1,MON,NL,RF,100,88,2370,217,6,2,2,,,,,
wallide01,1991,1,TEX,AL,LF,3,2,58,4,0,0,0,,,,,
wallide01,1991,1,TEX,AL,RF,2,0,39,0,0,0,0,,,,,
